upgrade,in.state,in.comstock_building_type,timestamp,models_used,floor_area_represented,out.district_cooling.cooling.energy_consumption.kwh,out.district_heating.heating.energy_consumption.kwh,out.district_heating.water_systems.energy_consumption.kwh,out.electricity.cooling.energy_consumption.kwh,out.electricity.exterior_lighting.energy_consumption.kwh,out.electricity.fans.energy_consumption.kwh,out.electricity.heat_recovery.energy_consumption.kwh,out.electricity.heat_rejection.energy_consumption.kwh,out.electricity.heating.energy_consumption.kwh,out.electricity.interior_equipment.energy_consumption.kwh,out.electricity.interior_lighting.energy_consumption.kwh,out.electricity.pumps.energy_consumption.kwh,out.electricity.refrigeration.energy_consumption.kwh,out.electricity.water_systems.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.interior_equipment.energy_consumption.kwh,out.natural_gas.water_systems.energy_consumption.kwh,out.district_cooling.total.energy_consumption.kwh,out.district_heating.total.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.district_heating.cooling.energy_consumption.kwh,out.other_fuel.cooling.energy_consumption.kwh,out.other_fuel.heating.energy_consumption.kwh,out.other_fuel.total.energy_consumption.kwh,out.other_fuel.water_systems.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh
0,NY,LargeOffice,2018-04-27 14:15:00,511,793656311.9930297,44735.218136359064,23438.683460050994,509.6817339459974,58976.564807539915,0.0,53258.543816559,71.88055437202583,1507.6586457468895,2874.629200622416,161992.5022906488,61928.045921903315,9899.70156952759,0.0,1009.8604971673532,36639.52880135032,0.0,1106.0842242903655,44735.218136359064,23948.365193996986,351519.3873040871,37745.613025640676,0.0,0.0,4084.696485032352,4115.233107382575,30.5366223502234,462063.81676746666
0,NY,LargeOffice,2018-04-27 14:30:00,511,793656311.9930297,44149.382373229935,25393.953382093972,491.28251395075176,58128.9661022022,0.0,53003.19038583614,71.88055437202583,1502.950833584037,3134.1290961982772,160634.02462442662,58594.297163993426,9917.071902965543,0.0,977.3705799131467,38678.669304463685,0.0,1094.574157137372,44149.382373229935,25885.235896044727,345963.8812434912,39773.24346160106,0.0,0.0,4396.384654385347,4417.831426180744,21.446771795396756,460189.5744005478
0,NY,LargeOffice,2018-04-27 14:45:00,511,793656311.9930297,43590.94125107703,26477.090735532234,490.94011445666484,57243.75980848396,0.0,52610.067089570446,75.60964980955649,1489.819729159527,3086.532717736697,159383.4504775538,54792.47886014139,9897.085897870365,0.0,971.3121717418596,40421.13308671031,0.0,1053.9319290819446,43590.94125107703,26968.030849988903,339550.1164020676,41475.06501579225,0.0,0.0,4406.685785192276,4436.061054466927,29.375269274650044,456020.21457339247
0,NY,LargeOffice,2018-04-27 15:00:00,511,793656311.9930297,42986.83357296911,28105.540587346775,479.18789185002737,56685.911456855225,0.0,52537.048561412084,75.60964980955649,1482.2471341819685,3344.0004158524534,158310.23652126567,52092.36846025016,9874.812060010336,0.0,964.9881515572566,42181.83838109893,0.0,1068.1146895684994,42986.83357296911,28584.728479196805,335367.2224111948,43249.953070667405,0.0,0.0,4480.167348369835,4501.245931543474,21.078583173639373,454689.98346557154
0,NY,LargeOffice,2018-04-27 15:15:00,511,793656311.9930297,42543.790186593294,28412.159995339134,486.42351202900335,55883.31382534298,0.0,52062.84367757761,82.22556621463957,1464.7210128939648,3436.1327446504642,157434.07513185157,49435.73282605218,9830.822589786261,0.0,915.1293502589479,42506.705021174675,0.0,1034.6525704766661,42543.790186593294,28898.58350736814,330544.99672462855,43541.35759165133,0.0,0.0,4722.976534547164,4749.964529058039,26.987994510874692,450278.69253929943
0,NY,LargeOffice,2018-04-27 15:30:00,511,793656311.9930297,42090.41312749214,28412.996966760464,458.22378206646675,55394.81453199713,0.0,50907.915089957554,75.60964980955649,1475.705784408413,3557.1596739479273,157390.61850418983,47257.41707011638,9857.668819387973,0.0,958.3146472400982,42935.685388840495,0.0,1024.9282033940005,42090.41312749214,28871.220748826927,326875.2237710553,43960.61359223449,0.0,0.0,3581.1670796271574,3604.63375129605,23.46667166889219,445402.1049909045
0,NY,LargeOffice,2018-04-27 15:45:00,511,793656311.9930297,41041.68510176558,28486.837178701586,446.0887386074093,54787.41629438499,0.0,50469.1271976023,70.43064512863413,1457.5673385739567,3674.0155882328295,157550.72031630366,45450.135212475274,9735.822217897654,0.0,937.5531767900217,42526.026398695685,0.0,1001.2112033878832,41041.68510176558,28932.92591730899,324132.78798738954,43527.237602083565,0.0,0.0,4804.050134892515,4826.377252739664,22.327117847148255,442461.01386128727
0,NY,LargeOffice,2018-04-27 16:00:00,511,793656311.9930297,37998.86064251945,26768.730558346866,466.22607444787724,53626.59198422715,0.0,49185.09773478301,72.06588325788874,1452.7487894985163,3782.4806608917247,158219.44401072414,43879.101260634154,9724.611432303102,0.0,879.8523419069036,41580.26057228906,0.0,969.830473466568,37998.86064251945,27234.95663279474,320821.9940982266,42550.091045755624,0.0,0.0,3519.517832599632,3544.5449517154975,25.02711911586495,432150.44737101195
0,NY,LargeOffice,2018-04-27 16:15:00,511,793656311.9930297,39058.13508883833,27932.73753313199,439.44609422126473,54628.98274320808,0.0,48637.18341224793,79.74697045312003,1473.9506392228566,3553.7681128981308,158777.88242320466,41767.30222950627,9842.307345794337,0.0,908.873810601307,40904.37909826023,0.0,1002.89837640036,39058.13508883833,28372.183627353243,319669.99768713664,41907.27747466058,0.0,0.0,4370.016629031794,4393.17708694849,23.16045791669667,433400.7709649375
0,NY,LargeOffice,2018-04-27 16:30:00,511,793656311.9930297,37244.01179294246,24624.183626355676,424.5646364304895,52227.10751916154,0.0,47392.941675258255,68.2253396602731,1386.207754634454,3532.7206028356245,159013.86961424304,39408.13044237212,9503.087689335463,0.0,856.7841907695138,38781.71864589094,0.0,934.7991396925728,37244.01179294246,25048.748262786172,313389.07482827024,39716.51778558349,0.0,0.0,4162.078142249743,4184.054626159743,21.97648390999896,419582.40729574225
0,NY,LargeOffice,2018-04-27 16:45:00,511,793656311.9930297,37715.46055554238,24826.66484647746,427.77962730821764,51773.09958267933,0.0,46649.232846565465,68.2253396602731,1364.5190482815742,2966.5423649263125,159382.59988743818,38155.73450877459,9475.108996619143,0.0,840.165426442433,36236.14482658078,0.0,927.5398671621234,37715.46055554238,25254.444473785683,310675.22800138715,37163.6846937429,0.0,0.0,2835.5578467087735,2860.4948105808257,24.93696387205196,413669.31253503915
0,NY,LargeOffice,2018-04-27 17:00:00,511,793656311.9930297,36925.76333550304,23446.27858479033,418.21373644130057,52134.96826251175,0.0,46058.20027057855,87.21798786686273,1353.7203713291935,3520.473368651793,159631.65406320404,37042.37877336588,9639.47298281705,0.0,814.794539695903,31279.89279473957,0.0,927.2004675121009,36925.76333550304,23864.492321231628,310282.88062002097,32207.09326225165,0.0,0.0,2618.5971990453477,2640.101511715353,21.50431267000534,405920.3310507226
0,NY,LargeOffice,2018-04-27 17:15:00,511,793656311.9930297,35097.00880242227,19995.603821332716,403.1347346582938,48740.47497173716,0.0,44301.124917491325,92.9788032632862,1307.1791689749123,3199.917537707819,159573.76951609048,35962.98121294256,9197.458888004092,0.0,806.5171030681347,26521.05546752337,0.0,866.5928507224075,35097.00880242227,20398.738555991007,303182.4021192798,27387.64831824577,0.0,0.0,2554.3666096750285,2572.866675708021,18.500066032992578,388638.6644716467
0,NY,LargeOffice,2018-04-27 17:30:00,511,793656311.9930297,33672.14630951425,17204.555963440213,398.68883894452637,50767.991563597745,0.0,44527.994047864246,74.92121295143329,1346.6601538602774,2333.097137493191,159228.51482086242,34811.603195272946,9475.228394580392,0.0,797.8149000697757,26208.28904775293,0.0,913.8834594750859,33672.14630951425,17603.24480238474,303363.82542655215,27122.172507228006,0.0,0.0,1209.4956434777334,1227.5096500715358,18.014006593802435,382988.8986957508
0,NY,LargeOffice,2018-04-27 17:45:00,511,793656311.9930297,34563.92890861408,17390.764044415166,374.59502619088863,48389.54297054321,0.0,43545.75519476022,74.63321490533893,1271.4641900299018,2041.4970906342696,158636.13898921508,33730.73356665931,9080.530644095821,0.0,777.9721085866239,24788.791133162355,0.0,831.0649964759937,34563.92890861408,17765.359070606057,297548.26796942984,25619.85612963834,0.0,0.0,1225.3940682924454,1251.676057638352,26.281989345906865,376749.0881359266
0,NY,LargeOffice,2018-04-27 18:00:00,511,793656311.9930297,33955.90392918451,15390.394117188094,391.8910149229912,45270.27440824638,0.0,42017.49120171264,64.78495975395529,1211.2860817993674,1685.8918831734502,157735.07212677578,32603.437687121437,8616.683748255247,0.0,766.2789149056737,24244.29854297381,0.0,854.0957305200066,33955.90392918451,15782.285132111085,289971.20101174404,25098.39427349382,0.0,0.0,695.0035270778612,710.7748531921434,15.771326114282266,365518.55919972557
0,NY,LargeOffice,2018-04-27 18:15:00,511,793656311.9930297,32294.554274273614,15273.146442705283,362.6811077253231,46445.21569542769,0.0,42378.81679266405,75.66190142346682,1252.1387753209926,1556.771640595819,156440.85383882542,31526.848734388277,8916.36033960576,0.0,731.9610271407679,25713.40297713695,0.0,806.5750870271872,32294.554274273614,15635.82755043061,289324.62874539214,26519.978064164137,0.0,0.0,728.9195393546474,749.5366377473079,20.61709839266042,364524.5252720079
0,NY,LargeOffice,2018-04-27 18:30:00,511,793656311.9930297,32989.999860438904,17217.843208667087,372.77259913474273,45451.79749411503,0.0,41341.81106156612,75.66190142346682,1218.332334612156,1911.7692348767996,154763.57071066223,30480.686604477763,8744.98454801602,0.0,734.954407022161,25720.818435876863,0.0,808.3680653347017,32989.999860438904,17590.615807801827,284723.56829677155,26529.186501211578,0.0,0.0,596.7020459513167,616.6956319028661,19.9935859515495,362450.0660981269
0,NY,LargeOffice,2018-04-27 18:45:00,511,793656311.9930297,32971.945310168856,17028.302098579636,342.54058204395454,44560.563659611376,8597.504371206605,41228.065053308615,75.66190142346682,1165.825545128703,1670.9220954469813,152931.80649528612,29454.11085597373,8699.717285402376,0.0,719.818208897478,28048.2422532022,0.0,779.5803559888534,32971.945310168856,17370.842680623588,289103.99547168537,28827.822609191055,0.0,0.0,665.8709979999626,678.9224266305307,13.051428630568136,368953.5284982995
0,NY,LargeOffice,2018-04-27 19:00:00,511,793656311.9930297,31082.107723492132,14962.809187945119,354.9640819787183,43476.75045582883,8932.955211683662,40556.11781531906,75.66190142346682,1172.097846610805,1457.3227897859826,150999.30596266282,28567.288949563484,8764.962555664539,0.0,680.78815650617,27078.44482428629,0.0,773.648380448368,31082.107723492132,15317.773269923837,284683.25164504885,27852.093204734658,0.0,0.0,723.4295294494059,738.9459783167006,15.516448867294748,359674.1718215163
0,NY,LargeOffice,2018-04-27 19:15:00,511,793656311.9930297,32093.15949430675,16341.112989967505,354.0751863426763,42676.08457974134,9455.755824403901,40762.94453283276,75.66190142346682,1146.1068748448074,1664.4336344046023,149491.5010049554,27635.83781846856,8600.295738439512,0.0,666.0103975151321,27864.676785917818,0.0,743.1985536894975,32093.15949430675,16695.188176310185,282174.6323070294,28607.87533960731,0.0,0.0,785.6360836232043,794.1289059587666,8.492822335562305,360364.98422321235
0,NY,LargeOffice,2018-04-27 19:30:00,511,793656311.9930297,31164.81621998129,15372.065555800727,310.62616097258683,41779.4368540212,9455.755824403901,40114.54733573189,75.66190142346682,1123.9823519031602,1596.0735300479705,148350.21040810723,26721.539394873897,8391.71161884644,0.0,628.8316735349888,26858.1171493348,0.0,729.6817239304254,31164.81621998129,15682.69171677332,278237.75089289405,27587.798873265212,0.0,0.0,850.8531367296719,861.8751830951809,11.022046365508947,353534.9328860092
0,NY,LargeOffice,2018-04-27 19:45:00,511,793656311.9930297,29960.82704630364,14346.934961428786,298.2690180755499,42491.14372942198,9455.755824403901,40972.335810842334,78.54230912167856,1145.5729896852604,1589.7061697715483,147260.51313495688,25892.054888991875,8609.228787330358,0.0,575.4793822481695,28256.33014529755,0.0,633.3220610622361,29960.82704630364,14645.203979504331,278070.3330267743,28889.652206359784,0.0,0.0,918.9441750904346,932.3998139500629,13.45563885962828,352498.4160728918
0,NY,LargeOffice,2018-04-27 20:00:00,511,793656311.9930297,30686.583948485055,14380.734591970824,262.55370043692733,41189.49631772512,9455.755824403901,38743.97239259327,81.42271681989027,1130.8401490272201,1673.46251008856,146505.07513402114,25053.065066517345,8523.828717367998,0.0,531.5594015623585,27989.458400697924,0.0,615.0190741652453,30686.583948485055,14643.288292407751,272888.4782301268,28604.477474863168,0.0,0.0,945.4538552100665,955.7796969981727,10.325841788106173,347778.60764288105
0,NY,LargeOffice,2018-04-27 20:15:00,511,793656311.9930297,30506.265460077662,12608.216715143762,267.8567283209963,39965.48099261616,9455.755824403901,38033.764704343,81.42271681989027,1096.9825122482932,1632.8000417264461,145929.8008920838,24355.950338200455,8309.185801951284,0.0,480.1916824084378,25484.62744803991,0.0,576.3387492380334,30506.265460077662,12876.073443464758,269341.3355068015,26060.966197277947,0.0,0.0,1029.5195028486532,1039.935944113668,10.416441265014678,339824.57655173563
0,NY,LargeOffice,2018-04-27 20:30:00,511,793656311.9930297,28878.94794736775,13330.67215023827,258.6640505219802,40160.4675196241,9455.755824403901,38321.075470218864,81.42271681989027,1097.3932686847086,1641.596711573244,145667.4810741021,23868.508049175336,8485.167285449268,0.0,409.5286306923259,25573.3892776397,0.0,512.6080521327517,28878.94794736775,13589.336200760246,269188.39655074355,26085.99732977244,0.0,0.0,1084.3979096952967,1093.9506489336154,9.5527392383188,338836.6286775777
0,NY,LargeOffice,2018-04-27 20:45:00,511,793656311.9930297,29999.27153755384,13092.577096993584,228.11361156474865,38569.753078015114,9455.755824403901,37453.168124780714,71.93280598593614,1085.8476753959992,1819.0028734695409,145531.76667132048,23454.443490076552,8250.541974074582,0.0,379.92545443929754,24734.815969689767,0.0,501.1044127274295,29999.27153755384,13320.69070855833,266072.13797196216,25235.9203824172,0.0,0.0,1151.7382945541626,1156.3289382560147,4.590643701852219,335784.34953874757
0,NY,LargeOffice,2018-04-27 21:00:00,511,793656311.9930297,30589.856924564603,14001.22897124022,191.49376991839665,39292.35346906099,9455.755824403901,37689.99076528208,71.93280598593614,1091.338592562322,1757.5401293234097,145425.30403682814,23109.586119815078,8344.920679523884,0.0,340.2382458865659,26621.79199635444,0.0,475.00643000322293,30589.856924564603,14192.722741158614,266578.96066867234,27096.79842635766,0.0,0.0,1214.800102650398,1219.0019560266035,4.2018533762053325,339677.3407167798
0,NY,LargeOffice,2018-04-27 21:15:00,511,793656311.9930297,28259.13636052755,13386.087641827118,194.14673050057544,40631.772670499144,9455.755824403901,38551.83046056783,33.921856495393705,1077.342404185282,1713.7012664520803,145391.51881635067,22847.441115373353,8474.071866828266,0.0,308.82145112866107,26221.909731749784,0.0,444.99226988004654,28259.13636052755,13580.234372327695,268486.1777322844,26666.90200162983,0.0,0.0,1183.052053751694,1186.3790743897334,3.3270206380392344,338178.82954115927
0,NY,LargeOffice,2018-04-27 21:30:00,511,793656311.9930297,28767.355464248016,13950.130985167036,177.7322010204414,39299.30230817144,9455.755824403901,37591.68385520961,36.80226419360544,1076.8819410152128,1946.922088834979,145506.81765726945,22623.163899493546,8380.218709146598,0.0,279.66191040157895,25090.9693665393,0.0,381.8761477252599,28767.355464248016,14127.86318618748,266197.21045813995,25472.845514264554,0.0,0.0,1217.2226280022346,1217.913934308894,0.6913063066595551,335783.188557149
0,NY,LargeOffice,2018-04-27 21:45:00,511,793656311.9930297,29566.109249469657,13652.686451108162,153.09190040571445,38311.50462630212,9455.755824403901,37120.523653680066,43.523215489432815,1064.2040003431366,1872.2912590721412,145602.48528794275,22490.08891006493,8224.419964105931,0.0,235.33124941545316,26604.063036852604,0.0,363.9983481242064,29566.109249469657,13805.778351513876,264420.1279908199,26968.06138497681,0.0,0.0,1261.707310772317,1265.8634549566714,4.156144184354577,336025.9404317368
0,NY,LargeOffice,2018-04-27 22:00:00,511,793656311.9930297,30526.19301819102,13990.330933937052,169.450463743313,38679.7255055084,9455.755824403901,38098.57057595296,45.44348728824063,1071.5626605429088,1845.0491722998217,145655.31301609764,22392.913666181033,8383.832456286624,0.0,244.7038159325103,25690.71232194288,0.0,335.170860905016,30526.19301819102,14159.78139768036,265872.870180494,26025.883182847905,0.0,0.0,1252.0520935189434,1252.7433998256029,0.6913063066595551,337837.47117903916
0,NY,LargeOffice,2018-04-27 22:15:00,511,793656311.9930297,28774.82312186468,14074.091168451068,140.54171796670465,37192.66316709786,9455.755824403901,36474.96770109027,45.44348728824063,1047.2602371844325,1895.3201168879143,145510.81638815632,22346.344931177024,8117.6804915017665,0.0,219.5719588740501,23159.629384057036,0.0,276.1704276262915,28774.82312186468,14214.632886417772,262305.8243036617,23435.799811683326,0.0,0.0,1290.159572965426,1290.4798395843447,0.3202666189186525,330021.55996321206
0,NY,LargeOffice,2018-04-27 22:30:00,511,793656311.9930297,28212.279879059904,12146.596872825408,123.35853457453119,37442.216630298906,9455.755824403901,36137.67464544255,39.68267189181717,1047.3344591070995,1887.6173535761766,145299.55904285816,22304.737330088574,7995.487580863108,0.0,195.46307025226747,23114.950690443722,0.0,259.86797992515596,28212.279879059904,12269.955407399937,261805.5286087825,23374.818670368873,0.0,0.0,1346.144722726014,1346.144722726014,0.0,327008.7272883372
0,NY,LargeOffice,2018-04-27 22:45:00,511,793656311.9930297,30081.87884418004,12519.179266692947,136.2400996094688,38559.1532345016,9455.755824403901,37608.29486252141,33.921856495393705,1057.4703985409956,1764.1091428442326,145226.5553791983,22244.79382746486,8132.188421283866,0.0,201.76587948305368,24306.310382980348,0.0,253.80812242718432,30081.87884418004,12655.419366302414,264284.00882673764,24560.11850540753,0.0,0.0,1388.0506170474828,1388.0506170474828,0.0,332969.47615967505
0,NY,LargeOffice,2018-04-27 23:00:00,511,793656311.9930297,29097.137399687355,11573.934205965194,121.92277220479562,38449.845142586855,9455.755824403901,36647.25152842707,36.43191995758867,1043.3626355646322,1902.860659995972,145043.10260510904,22137.05565322745,8382.92834720972,0.0,163.64307424223836,22050.900500208547,0.0,212.43503396135526,29097.137399687355,11695.85697816999,263262.2373907241,22263.3355341699,0.0,0.0,1417.306971139832,1420.2627846824919,2.9558135426595884,327738.8300874341
0,NY,LargeOffice,2018-04-27 23:15:00,511,793656311.9930297,30157.778656396604,36737.725888142224,367.09780108297304,41408.051655295516,9404.539748668218,39481.17602215539,36.43191995758867,1114.5957883663893,2914.215677309263,152161.45216224308,6907.027516988763,8584.13910265504,0.0,867.7982292330228,48524.97256741431,0.0,856.9300508072265,30157.778656396604,37104.82368922519,262879.42782287224,49381.90261822154,0.0,0.0,6832.339588028027,6868.074757678412,35.73516965038716,386392.007544394
0,NY,LargeOffice,2018-04-27 23:30:00,511,793656311.9930297,31088.54366692053,27255.139907413,336.6283516686141,39630.769901473,9404.539748668218,38885.78928388227,39.3123276558004,1113.8288279849899,2676.6310967512404,152455.19182399305,6749.264405360995,8217.512538953399,0.0,844.2710488131665,37788.7415556548,0.0,722.2850767841151,31088.54366692053,27591.768259081604,260017.1110035361,38511.026632438916,0.0,0.0,4715.8493598631485,4745.390915892458,29.541556029309668,361953.8404778695
0,NY,LargeOffice,2018-04-27 23:45:00,511,793656311.9930297,28977.209616158267,22604.18936921607,293.2540055100536,37301.91708346424,9404.539748668218,35962.509100413015,42.19273535401213,1046.2246469078482,2511.158770994495,153354.13086110947,6636.686477294271,8176.052014156526,0.0,660.2808801854924,35760.98450935407,0.0,608.9946567742135,28977.209616158267,22897.443374726117,255095.69231854755,36369.97916612829,0.0,0.0,3160.3381090482435,3179.3268575280317,18.988748479787873,346519.6513330881
0,NY,LargeOffice,2018-04-28 00:00:00,511,793656311.9930297,28801.289606103477,26097.04231213918,238.05998260595575,38242.18115182538,9404.539748668218,37316.45908291282,46.47734714556792,1034.6925418601506,2710.0238647958768,153610.80184494282,6404.882050676807,8110.027996908294,0.0,560.658749147381,35491.90879450608,0.0,479.38497335437427,28801.289606103477,26335.102294745142,257440.7443788834,35971.29376786047,0.0,0.0,4798.4086557751725,4816.953075297993,18.544419522820558,353365.3831228906
0,NY,LargeOffice,2018-04-28 00:15:00,511,793656311.9930297,30755.604684695605,23951.90763274165,225.96570959245526,37941.76690743685,9404.539748668218,37801.00233099211,43.816230106872055,1049.489585978658,2262.5447144386794,152884.3956119346,6096.030230717666,8240.041156745197,0.0,544.6349599130417,33048.6542463369,0.0,538.8648568546229,30755.604684695605,24177.873342334107,256268.26147693174,33587.519103191524,0.0,0.0,2693.743878797038,2705.8629075508934,12.11902875385557,347495.12151470385
0,NY,LargeOffice,2018-04-28 00:30:00,511,793656311.9930297,29562.67900783564,20036.753208580147,214.98898792549204,36131.03657309622,9404.539748668218,36070.00378268836,35.545351248253624,1035.3157146198548,2425.3924786330344,152265.6304074075,5889.957921436587,8110.253480568242,0.0,541.0684121504136,26915.141291750468,0.0,454.91376345805617,29562.67900783564,20251.74219650564,251908.7438705167,27370.055055208526,0.0,0.0,1011.7385475338975,1034.4052166781973,22.66666914429993,330127.6253467446
0,NY,LargeOffice,2018-04-28 00:45:00,511,793656311.9930297,28599.485502774696,22900.463390210596,239.69838469869038,36339.10818801336,9404.539748668218,36189.393763213026,31.686066678621824,1013.100968825521,2430.8270511241185,152015.8389543373,5722.812195252392,8072.298799452308,0.0,518.6361615993007,30113.931159911685,0.0,547.4893902078234,28599.485502774696,23140.161774909284,251738.24189716415,30661.42055011951,0.0,0.0,1290.5390281608004,1303.2293928119554,12.690364651155205,335442.5391177796
0,NY,LargeOffice,2018-04-28 01:00:00,511,793656311.9930297,30106.21217127307,23472.334904562988,224.17217374207684,37262.48681564,9404.539748668218,37355.701968565816,35.545351248253624,1031.5844260847184,3401.3067109687186,151782.24342729262,4975.80957384856,8227.2924598377,0.0,539.6063298054876,30185.68463048225,0.0,551.7331701272897,30106.21217127307,23696.507078305072,254016.11681195998,30737.417800609535,0.0,0.0,1992.7396747432085,2009.9340682853067,17.194393542098226,340566.18793043325
0,NY,LargeOffice,2018-04-28 01:15:00,511,793656311.9930297,29623.036436126346,22145.501657879286,222.6484824791205,37029.10508824704,9404.539748668218,37321.73110740696,33.921856495393705,1062.688939330671,3422.5089649686092,151570.79189019438,4734.3530864011855,8420.71734339683,0.0,528.5423184644691,30054.36715678578,0.0,533.021456553264,29623.036436126346,22368.150140358415,253528.9003435736,30587.38861333904,0.0,0.0,1947.9228258539658,1960.770020320479,12.847194466513061,338068.2455537179
0,NY,LargeOffice,2018-04-28 01:30:00,511,793656311.9930297,28357.17229807324,21491.734213851938,259.44074363934817,36995.0144590678,9404.539748668218,37336.991737629534,22.31351843808745,1035.3396386415009,4440.3754644718,151547.78565283527,4583.894058793284,8341.083451318433,0.0,549.4467209635159,37275.902829866216,0.0,547.7657424788249,28357.17229807324,21751.174957491286,254256.7844508275,37823.668572345035,0.0,0.0,1509.5057351061062,1525.615666186443,16.109931080336622,343714.4159449234
0,NY,LargeOffice,2018-04-28 01:45:00,511,793656311.9930297,30390.181480897896,28319.94608779383,248.34610897092625,37981.459579938324,9404.539748668218,38494.60121492085,31.134740311531562,1077.5613049095675,4340.034430332191,151655.29886702116,4469.851148265567,8439.983502141355,0.0,555.0857130741938,36931.02619177558,0.0,565.9136254124654,30390.181480897896,28568.292196764753,256449.5502495829,37496.939817188046,0.0,0.0,4878.7073578779855,4894.219429337767,15.512071459781255,357799.1831737713
0,NY,LargeOffice,2018-04-28 02:00:00,511,793656311.9930297,30806.968312591613,26545.316136126527,239.42887281124342,38638.99418057613,9404.539748668218,38776.859580427656,25.19392613629918,1124.8260224348817,4675.2345238801845,151973.3402401031,4408.763176246234,8660.514647745644,0.0,531.9882157247235,35465.25634498405,0.0,566.3448202375372,30806.968312591613,26784.745008937774,258220.25426194308,36031.6011652216,0.0,0.0,4386.9817470568905,4402.912101328652,15.93035427176131,356246.48085002264
0,NY,LargeOffice,2018-04-28 02:15:00,511,793656311.9930297,28731.905141113355,32368.62240239409,261.5413686370911,39242.41866675681,9404.539748668218,39012.73963840777,28.074333834510917,1090.8221881606357,5011.660123312944,152028.77974743108,4314.56241593577,8476.780060882958,0.0,534.6396518161376,37744.49001378615,0.0,605.8616169093777,28731.905141113355,32630.16377103117,259145.0165752068,38350.35163069552,0.0,0.0,4326.245709011079,4343.7602456095565,17.5145365984759,363201.19736365625
0,NY,LargeOffice,2018-04-28 02:30:00,511,793656311.9930297,31216.48200628024,32951.61515825275,266.6416405550396,38694.59645227104,9404.539748668218,39340.010744333405,64.46178857219344,1099.4127730292334,5275.850748551138,152393.83659672772,4281.314812487946,8732.475286830428,0.0,565.5495078217772,38863.432462015946,0.0,638.3294566702461,31216.48200628024,33218.25679880779,259852.04845929288,39501.761918686185,0.0,0.0,4493.860226731916,4510.764101092979,16.90387436106347,368299.31328416016
0,NY,LargeOffice,2018-04-28 02:45:00,511,793656311.9930297,32286.090850151748,37228.723378854054,252.0645434888218,40143.4438561637,9404.539748668218,40511.927466575085,66.08528332505335,1186.4263539408832,5083.918513723731,152581.70177396428,4241.741404493451,9039.490622395304,0.0,555.9424856104787,44695.9402932065,0.0,606.3615941793332,32286.090850151748,37480.78792234288,262815.2175088602,45302.301887385824,0.0,0.0,4505.16448482893,4528.3960618509955,23.23157702206589,382412.7942305915
0,NY,LargeOffice,2018-04-28 03:00:00,511,793656311.9930297,31559.147714379043,37255.547513589154,246.36055879728588,41280.11648679405,9404.539748668218,41105.44679199095,60.32446792862989,1202.2050879498065,5138.602352932075,151934.43527989188,4183.541727350463,8940.226967710838,0.0,551.393444503258,44468.35396485122,0.0,615.0083340693961,31559.147714379043,37501.90807238644,263800.83235572,45083.36229892061,0.0,0.0,4646.0766633808325,4673.820827287213,27.744163906381992,382619.07126869325
0,NY,LargeOffice,2018-04-28 03:15:00,511,793656311.9930297,31642.017962047616,37533.05968367724,284.07537612693324,40700.75450414365,9404.539748668218,40858.30070553746,62.83453139082485,1147.989926642101,5186.854485196352,151638.4459471962,4176.195276306634,8888.79137904136,0.0,576.5140925256921,44269.45007511955,0.0,655.7219426138921,31642.017962047616,37817.13505980418,262641.2205966486,44925.17201773342,0.0,0.0,4601.3357096876225,4616.430810330691,15.09510064306867,381641.97644656413
0,NY,LargeOffice,2018-04-28 03:30:00,511,793656311.9930297,31296.682344764155,39227.98719189418,311.4954509508104,39980.55324740217,9404.539748668218,40843.98382773429,62.83453139082485,1121.7022015041643,5232.46701581164,150882.85467112594,4269.538884482779,8967.538821392247,0.0,593.966437505919,43119.879207296755,0.0,683.5029942647933,31296.682344764155,39539.482642844974,261359.9793870181,43803.38220156156,0.0,0.0,4632.777697926382,4658.61516194439,25.837464018008816,380658.14173813304
0,NY,LargeOffice,2018-04-28 03:45:00,511,793656311.9930297,30824.612816277695,39567.12047471336,259.1409119897091,40069.7939342917,9404.539748668218,41174.87804422304,89.68076913982718,1091.7954660997452,5422.201499959298,149948.6946898766,4392.533185848341,9002.31218308764,0.0,618.9995417626973,49429.88573634225,0.0,674.5222390361467,30824.612816277695,39826.26138670309,261215.429062957,50104.4079753784,0.0,0.0,4634.910297956664,4653.118558575782,18.20826061911754,386623.82979989226
0,NY,LargeOffice,2018-04-28 04:00:00,511,793656311.9930297,31691.969084750603,45146.90645628228,285.153989342423,40469.82780391631,9404.539748668218,41657.19583046373,104.29264943830843,1032.449036037536,5745.694108641295,148266.558950635,4545.844721792694,8782.432508734712,0.0,585.7061882544202,49760.96538506674,0.0,663.2530319244621,31691.969084750603,45432.06044562469,260594.54154658222,50424.21841699119,0.0,0.0,4753.623825232964,4774.025450913135,20.40162568017017,392916.814944862
