upgrade,timestamp,district_cooling_cooling,district_heating_heating,district_heating_water_systems,electricity_cooling,electricity_exterior_lighting,electricity_fans,electricity_heat_recovery,electricity_heat_rejection,electricity_heating,electricity_interior_equipment,electricity_interior_lighting,electricity_pumps,electricity_water_systems,natural_gas_heating,natural_gas_water_systems,district_cooling_total,district_heating_total,electricity_total,natural_gas_total,other_fuel_heating,other_fuel_total,other_fuel_water_systems,site_energy_total,electricity_cooling_savings,electricity_fans_savings,electricity_heating_savings,electricity_interior_equipment_savings,electricity_interior_lighting_savings,electricity_water_systems_savings,electricity_total_savings,other_fuel_heating_savings,other_fuel_total_savings,other_fuel_water_systems_savings,site_energy_total_savings
1,2018-02-27 02:45:00,18946.330747893528,66447.41642238494,145.3746861242173,30872.33733047672,9404.539748668218,40887.420541254134,200.63477956584344,150.18075159440994,13293.80485339254,144729.85027392008,29776.45053086313,8223.504380410008,262.24786590196874,70033.38101721817,335.4939723378202,18946.330747893528,66592.79110850913,277800.97105604684,70368.87498955597,6791.850293106632,6797.4245242723355,5.574231165703118,440506.392426278,0.2037839021947434,681.4907007982806,-117.84469990693542,-1.4551915228366852e-11,0.0,-0.0485360148571487,563.8012487786864,342.38156654078944,342.4041103988686,0.0225438580773897,906.2053591775476
1,2018-02-27 03:00:00,19425.34101091968,69156.99172747877,139.63613868242618,31101.582352855727,9404.539748668218,41431.84005823033,228.65630750137348,155.39888070755413,14798.143267382104,145607.2616240852,30287.09703184413,8209.681742264811,287.1635061979686,72736.32176235788,314.8269885407234,19425.34101091968,69296.62786616119,281511.3645197376,73051.1487508986,6934.838364478683,6936.280775087529,1.4424106088451687,450220.7629228043,0.2035682377279499,696.8011294669834,-124.33447849512116,0.0,0.0,-1.2778561895909755e-05,572.6702064309743,351.0113275389783,351.0113275389783,0.0,923.6815339700042
1,2018-02-27 03:15:00,18250.678606919544,63379.46362188961,156.86115528363152,29046.958103440596,9404.539748668218,40108.98727649865,217.07621226719385,144.5732374274365,14885.753060579702,146816.3089035566,30910.21441094046,8212.258473234027,295.4040923968346,73858.32513088718,342.75870675024487,18250.678606919544,63536.32477717325,280042.0735190097,74201.08383763742,6755.490490275941,6756.932900884785,1.4424106088451687,442787.0936416245,0.2034041465135487,696.954944935837,-126.1031768443917,0.0,0.0,0.0,571.0551722379682,357.45441176570216,357.45441176570216,0.0,928.5095840036456
1,2018-02-27 03:30:00,19653.255279745536,77384.52812787425,176.31097505071702,30599.789413112456,9404.539748668218,41778.464633914795,215.51547053643193,150.58762600768063,15199.627950829354,147612.3481249397,31692.107267640084,8222.0674467549,325.7862553593482,78596.84606154745,346.5988648547125,19653.255279745536,77560.83910292496,285200.833937763,78943.44492640215,6664.494442462147,6680.588190120689,16.093747658541794,468038.9614369562,0.2032979321795096,698.3796107207967,-182.1954438971004,0.0,0.0,-0.0587948148360908,516.328669941056,480.8088491469074,480.9669339571416,0.1580848102352516,997.2956038981928
1,2018-02-27 03:45:00,20392.894673315408,79610.8881530355,197.29625327039068,30676.529974485275,9404.539748668218,42460.52375773638,225.00180132113,153.56117663281438,17178.234298643176,148355.51410055888,32589.67177133604,8242.189691542953,387.3201701673096,77901.54361036363,406.6116097654441,20392.894673315408,79808.1844063059,289673.0864910922,78308.15522012906,6651.666514380161,6663.792759626429,12.12624524626865,474846.113550469,0.2031848222073335,712.685670808674,-157.2936526693734,0.0,0.0,8.949537931357554e-05,555.5952924569065,461.2246223126394,461.1015199125674,-0.1231024000716995,1016.696812369506
1,2018-02-27 04:00:00,19865.6200924315,82637.04467417077,216.30496220523796,29377.84579490371,9404.539748668218,40559.63250014423,203.65403399981977,144.29480154987337,17545.792224683293,148461.43850368168,33604.833868409114,8227.238735857332,392.104490588264,77427.83061273364,439.58784091620294,19865.6200924315,82853.34963637599,287921.3747024854,77867.41845364984,6546.696052429055,6561.190388346816,14.4943359177602,475068.95327328955,57.20537645103724,960.0838454060028,-915.5596140421942,0.0,0.0,0.0359690657139992,101.76557688048388,1926.1848086198431,1926.1854276407812,0.0006190209375303,2027.951004521321
1,2018-02-27 04:15:00,20941.260594024046,85931.51823178855,222.28488968714584,30969.205642048237,9404.539748668218,42132.45369860725,213.50394239139183,150.3059056872269,15861.368807406156,148373.95154424626,35159.52980781328,8279.13230688907,465.4854396003098,83464.72731830049,496.5608236480942,20941.260594024046,86153.80312147569,291009.4768433574,83961.28814194862,6407.569857363682,6418.864410332409,11.2945529687274,488484.69311113824,30.44669819791608,1065.3422767897423,-301.736176146252,0.0,0.0,-0.0422987510819155,794.0105000903327,896.2032408617439,896.2821087768735,0.0788679151278977,1690.2926088671393
1,2018-02-27 04:30:00,21213.62677378323,86791.49226871398,241.06835530093272,31328.394977459797,9404.539748668218,42560.0452198128,230.642389557615,154.92569453904895,20877.334394241883,149102.08216170757,37398.51537468572,8324.685306441432,520.1976961266193,85817.58101428367,549.4304737472319,21213.62677378323,87032.56062401489,299901.36296324077,86367.01148803091,6455.888068932473,6466.829302015556,10.941233083082947,500981.39115108503,32.54325381162636,1155.67982168349,-466.62685900886873,0.0,0.0,0.0802757411693733,721.6764922273919,1593.9762689415231,1594.0541076211343,0.0778386796099983,2315.7305998485117
1,2018-02-27 04:45:00,20891.80630421819,86042.34319893885,288.0699115531564,30279.694760699127,9404.539748668218,41373.47550277403,213.43194287986825,151.08936897317128,20241.86334871159,150247.6384422924,40060.507675320325,8326.07904521142,571.9484821797414,84815.32989612265,665.3414717171327,20891.80630421819,86330.41311049201,300870.2683177098,85480.67136783976,6449.4155646188665,6474.586132614787,25.170567995920702,500047.7452328745,29.362347452509027,1171.4830802460517,-434.1105332196082,0.0,0.0,-0.0017835446850824,766.7331109343036,1357.5989062826334,1357.0184902746923,-0.5804160079413503,2123.7516012089363
1,2018-02-27 05:00:00,21816.67174919108,92272.51204925368,313.534153724013,32312.490338830423,9404.539748668218,43411.05314945301,193.64131444265723,161.02863216359123,21965.433819825583,152215.66318203232,43441.20930088506,8386.410327020654,650.2185310590642,95198.51158359,715.1504427414984,21816.67174919108,92586.0462029777,312141.68834438076,95913.66202633153,8108.352483213012,8139.655048904992,31.30256569197948,530597.723371786,29.42851727922556,1205.8927078489894,-729.7997479531984,0.0,0.0,-0.1213971972254626,505.4000799777609,2022.6705219799856,2023.118114414257,0.4475924342725914,2528.518194392105
1,2018-02-27 05:15:00,18569.02945556377,69314.92939937829,327.8459331670712,29389.20024504828,9404.539748668218,42679.674051292866,235.65248004176084,139.72986221247334,15446.838939258198,154673.41220883987,46853.34812252219,8212.705287259838,746.6048160711712,74074.23709111444,866.181701601309,18569.02945556377,69642.77533254538,307781.70576121495,74940.41879271573,3811.787777367832,3839.55983077405,27.772053406218397,474773.48917281354,-0.445304540075881,490.84103905008715,-123.7133565183302,0.0,0.0,0.3994499157067253,367.0818279074542,806.661576292459,806.3692843506007,-0.2922919418585668,1173.451112257976
1,2018-02-27 05:30:00,17654.832213584923,64088.82699938182,349.09731323700385,28129.95195070837,9404.539748668218,41543.93253754883,231.17419399877664,137.45397366187714,14343.626894831306,157301.46133904174,50307.15903620421,8053.500025230436,757.4708768609989,73281.96462879336,889.9775785037513,17654.832213584923,64437.92431261884,310210.2705767547,74171.9422072971,5424.356657560197,5450.643896811497,26.287239251299575,471925.61320706713,0.0125276579527735,492.651851993566,-427.97975099542055,0.0,0.0,-0.1394900483974197,64.54513860768111,1516.0835212407096,1516.4133533213712,0.3298320806616157,1580.9584919290864
1,2018-02-27 05:45:00,18406.213299122857,71934.03553574141,385.5346707359022,29480.249915585533,9404.539748668218,44972.86800679025,224.54151764595397,141.27578867145886,20387.42312665307,160577.47056386326,54034.300181817234,8325.910509010886,839.0994499097102,82869.69586510565,939.4157476434468,18406.213299122857,72319.57020647729,328387.6788086158,83809.11161274908,6172.638290423755,6203.970226082792,31.33193565903509,509126.5441530477,-0.3561215802383231,587.9241062399979,-667.4350193695444,0.0,-1.091393642127514e-11,-0.2719273634539831,-80.13896207326707,1957.5000840269456,1957.3552469334309,-0.1448370935134164,1877.216284860164
1,2018-02-27 06:00:00,18522.1842038432,69393.64022613688,440.8279797301411,30181.36167460328,9404.539748668218,46227.96132284303,241.33888972730455,149.537818673772,18962.042368665912,164246.81913235568,57760.90553293303,8272.939076366038,886.3490066002546,86459.41169324296,940.483589162854,18522.1842038432,69834.46820586703,336333.7945714366,87399.8952824058,13087.592302076317,13118.987268365305,31.394966288987455,525209.3295319178,1.6788188803857906,661.688945198806,-693.4748356532962,0.0,0.0,0.1932436020474597,-29.913827972054605,1971.2637436705857,1971.550129662778,0.2863859921947913,1941.636301690648
1,2018-02-27 06:15:00,17727.081809961604,68803.38240265935,430.1330156201494,29717.46293743774,9455.7558244039,45577.66292052754,244.59637226615067,147.95421493729242,20615.04070250595,168578.11700569262,61572.1149157643,8276.743423089296,943.7547777884764,91555.86363808454,990.7233031445772,17727.081809961604,69233.5154182795,345129.20309441315,92546.58694122908,10799.238403805291,10830.079378293309,30.84097448801567,535466.4666421766,0.2596968892194127,688.1309408944977,-378.6963713778404,0.0,0.0,-0.1870145247185064,309.50725188120396,1679.8265355106864,1679.8325877865232,0.0060522758371011,1989.3398396677976
1,2018-02-27 06:30:00,23337.51275098121,134191.65098538488,454.6063947196912,35484.67454705183,9455.7558244039,49761.09253308023,237.51920737746977,184.03915687680907,35655.840742038155,172780.43381035345,65362.601291694366,9026.249152651277,999.0403012403416,157035.76268585515,1056.2619323110798,23337.51275098121,134646.25738010457,378947.2465667679,158092.02461816627,15172.613835686489,15211.806493697466,39.1926580109771,710234.8478097174,98.59553944409288,1079.152063558366,-1031.5710138004067,0.0,0.0,0.1921716822120061,146.3687608842847,2953.169838869221,2953.166965664941,-0.0028732042779822,3099.535726549302
1,2018-02-27 06:45:00,24608.87673481334,122034.0134014142,458.5457962058223,35757.58825142175,849.7441979908297,50025.78218422637,232.1425217934459,187.8892042627041,27551.986300124136,176350.04000291342,69555.11140934959,8883.35369801129,1030.7451701951948,136411.78335469522,1076.5610189257502,24608.87673481334,122492.55919761998,370424.3829402884,137488.34437362105,16677.941769061053,16710.16907381081,32.22730474975267,671724.3323201534,71.1497949191214,1467.9641861535488,-661.2134923117208,0.0,0.0,0.0092760953961494,877.9097648562856,2116.9044295627905,2116.907277911721,0.002848348931165,2994.817042768147
1,2018-02-27 07:00:00,22670.61576891804,100077.43388506658,495.05490663742097,35365.53135779005,228.9158561303184,48454.523474775626,217.1275184219199,179.64532039898842,27279.21062024992,179773.3134942806,73872.7929035661,8730.414398613071,1090.8561973808776,120837.47667176704,1152.9586779267215,22670.61576891804,100572.488791704,375192.33114160737,121990.43534969374,15247.059455142413,15288.183125089456,41.123669947046736,635714.0541770123,102.89745400759624,1466.9976949665809,-560.2713420929672,0.0,0.0,0.1637485781800478,1009.7875554593776,1648.333543009113,1648.3345635025364,0.0010204934234963,2658.1221189619173
1,2018-02-27 07:15:00,24981.89431293545,100841.0987444272,501.96982881673705,36686.87187641046,0.0,50096.18403649782,233.3448380935237,178.22233868383248,22383.46294339563,182301.3377019339,78729.96972508809,8847.297612206745,1108.8193347934352,108711.45037793754,1159.224274435643,24981.89431293545,101343.06857324396,380565.51040710346,109870.67465237316,13237.266897845157,13273.986464738504,36.71956689334938,630035.1344103946,134.37988057116218,1276.5551059597835,-451.3873439583119,0.0,7.275957614183426e-12,-0.1953075112112969,959.352335061435,1433.5518979208186,1433.5486590821752,-0.0032388386444832,2392.9009941435106
1,2018-02-27 07:30:00,25953.95538931754,89217.34295506084,511.72442141585185,37629.51541289982,0.0,50540.604258052066,229.97894591844167,186.1201036813683,21202.39705144902,184907.573452405,83499.3324916681,8876.957164023572,1160.5262556153798,94829.17479547508,1229.4291675404588,25953.95538931754,89729.0673764767,388233.00513571297,96058.60396301548,12581.771004407712,12622.22332706007,40.45232265235636,612596.8551915825,168.25867891492214,1199.6332433483756,-323.4363569855781,0.0,0.0,0.0136001400824739,1044.4691654177725,1086.5770469745146,1086.4157704322686,-0.1612765422452469,2130.884935850063
1,2018-02-27 07:45:00,26188.14271288258,77099.08765375351,541.6065991801363,37865.546714813354,0.0,50177.18492150956,192.04901445478257,187.77253701258311,18114.24099191181,187852.61517488316,88073.44284880953,8779.49652579961,1197.4580159077834,84643.661571329,1236.3679992734385,26188.14271288258,77640.69425293364,392439.8067451024,85880.02957060243,10678.578863052287,10720.194780455,41.615917402711915,592868.8680619759,204.64726816006373,1170.533049017247,-286.92239438017026,0.0,0.0,-0.2351777530066101,1088.0227450441253,976.409010809355,976.4061724359962,-0.0028383733613743,2064.4289174800797
1,2018-02-27 08:00:00,26670.276199517935,70139.31460874618,553.0618326465864,38911.14126411795,0.0,50526.79509720466,224.87539541256265,194.4137617598464,15738.047473521656,190501.5450663812,92577.72830631783,8823.465973472952,1219.9980060615596,74296.34189298321,1313.5001245664491,26670.276199517935,70692.37644139277,398718.01034425024,75609.84201754967,9383.63556271598,9423.756670262464,40.121107546481795,581114.2616729733,255.8701851209595,1154.850800036922,-224.50544054773752,0.0,1.1368683772161605e-13,0.2220773358394581,1186.4376219459964,774.7256204780671,774.7211599242856,-0.0044605537798858,1961.1587818701955
1,2018-02-27 08:15:00,26302.02179858857,60835.4133923555,566.3614483144098,40156.62866978254,0.0,50526.480886325255,233.7206171231814,209.9955549372083,13564.501659187556,193111.6452016129,96847.9188952991,8879.777675825777,1282.1621600917756,67813.55702904817,1323.193041179559,26302.02179858857,61401.77484066991,404812.8313201854,69136.75007022773,8516.99007239506,8560.631816956851,43.641744561792194,570214.0098466282,308.77605343417855,1169.2295560745724,-176.87555334489122,0.0,0.0,-0.2188440540160172,1300.9112121098578,667.1017618421179,666.7898739005577,-0.31188794156024,1967.701086010331
1,2018-02-27 08:30:00,27451.19165905273,53779.16812585987,589.2489265234449,41477.06573740317,0.0,50809.01093264797,201.70667337748597,224.0785389159987,11453.650605609397,195795.40542788545,100916.70207352038,8968.950738955944,1293.8995843949208,63982.88603123275,1357.8317420145747,27451.19165905273,54368.41705238334,411140.4703127104,65340.71777324732,7810.071949422359,7856.531857364371,46.45990794201147,566157.3286547585,359.0562251316358,1150.630406435322,-156.466963114789,0.0,-7.275957614183426e-12,-0.0176217812999084,1353.2020466709037,578.5491550608374,579.0015856000712,0.4524305392352907,1932.2036322708727
1,2018-02-27 08:45:00,28716.71540900248,48794.51660305042,597.5614374345828,42984.28985370793,0.0,51172.78910828429,174.2396322125528,239.8467372656932,11475.726539084824,198089.12118021268,104588.45522974111,9063.286909066945,1361.6559636209297,59504.47850494087,1379.699892117426,28716.71540900248,49392.078040485,419149.4111531969,60884.17839705827,7310.269685806543,7359.173944260488,48.904258453943115,565501.5569440034,410.7082749519014,1188.2116162060224,-140.95413741043674,0.0,-7.275957614183426e-12,0.0252967372515513,1457.9910504847549,506.5530877831673,506.53470666398,-0.0183811191843332,1964.525757148661
1,2018-02-27 09:00:00,30009.072271101944,44520.840749325784,624.1645595943581,44331.69134208339,0.0,51599.28491356791,161.41414339416514,259.0377039280787,10150.096463237454,200816.9335411307,107762.5174577988,9054.07113930168,1380.923015746063,55235.10118357831,1455.2643011305302,30009.072271101944,45145.00530892015,425515.9697201885,56690.36548470885,6866.9457944224505,6908.676230178284,41.730435755832474,564269.0890150975,471.074704031696,1149.731523203826,-124.40824766400002,0.0,0.0,-0.0085318953421165,1496.3894476761025,458.21195728774035,458.07803819032085,-0.1339190974188824,1954.467485866596
1,2018-02-27 09:15:00,31612.712855983216,38827.82556510661,654.1000805422713,45852.01344346892,0.0,52026.75786199118,152.80892005529176,279.5745813079596,8264.126307068804,204022.29121074057,110168.80111421716,9233.043655123824,1403.4420443715526,51505.310394667526,1453.7855751150068,31612.712855983216,39481.92564564888,431402.8591383452,52959.09596978253,6130.96576494422,6183.718693372822,52.75292842860216,561640.3123031328,522.0739587973,1060.8962590681615,-96.45934989155072,0.0,0.0,0.0475317579710008,1486.5583997318636,369.3456996414625,369.5049102066919,0.1592105652303104,1856.0633099386232
1,2018-02-27 09:30:00,33457.28376701882,38645.96891683912,646.202401834901,47846.171567118035,0.0,52853.60416043537,159.49387159535732,310.4076329816389,6721.656522175543,206735.87043971897,112034.90989056164,9293.327243482843,1425.4691410245418,47042.99338532424,1511.400937582643,33457.28376701882,39292.171318674016,437380.9104690938,48554.394322906875,5626.288767854069,5672.716677372397,46.42790951832728,564357.4765550662,587.6876494202785,1110.535491886963,-79.18642887978125,0.0,0.0,0.1591749514622051,1619.1958873789072,308.2215111649624,308.22501892462094,0.0035077596590014,1927.420906303568
1,2018-02-27 09:45:00,35145.442413565244,33449.885397013706,678.9049106628439,49573.01283971882,0.0,53481.06202172741,151.40062001431497,344.1140236386138,5581.564942886416,209047.92828069336,113423.7896080228,9240.949822933331,1446.206986068784,43315.64278875363,1537.6149179254994,35145.442413565244,34128.790307676565,442290.02914570353,44853.25770667913,5183.38676261278,5232.190818366085,48.80405575330431,561649.7103919906,614.4026008060682,1134.9694606267035,-69.3712907682359,0.0,0.0,-0.0126622838880621,1679.9881083806513,263.60431729990046,262.44396415179904,-1.1603531481016738,1942.432072532447
1,2018-02-27 10:00:00,36749.00757227505,31230.505426139087,680.553915464869,51076.17811220104,0.0,54034.65977733312,111.36398767701186,371.6534503826195,4685.59432695791,210138.67143458736,114418.1293262906,9307.617433297764,1505.990953585556,39775.63831708098,1568.1682549131992,36749.00757227505,31911.05934160396,445649.8588023129,41343.80657199416,4823.490075009935,4869.966335042121,46.476260032184335,560523.6986232282,631.5377332671552,1204.269782758024,-57.38545141691529,0.0,0.0,-0.0507257005732526,1778.3713389076738,218.3096328709849,219.46798102592453,1.1583481549399224,1997.8393199335324
1,2018-02-27 10:15:00,38191.242161226604,29576.963653216608,687.0561877692451,52320.064550299,0.0,54664.918477512976,108.75792486611876,404.4266286384413,4077.350936065119,210502.16041102615,115022.51987839202,9342.507538603317,1476.15794341493,37159.535093172206,1556.7942086570167,38191.242161226604,30264.01984098587,447918.8642888179,38716.32930182922,4517.372154298784,4567.373571449945,50.00141715116123,559657.8291643094,671.6129009849241,1182.430254233151,-46.850155523065794,1.4551915228366852e-11,0.0,-0.0032633666253332,1807.1897363284504,182.0691718550496,182.0664330066353,-0.0027388484141468,1989.256169335009
1,2018-02-27 10:30:00,39763.54433752223,26853.09605135467,686.2286953226493,53359.11025090617,0.0,54987.474286381126,97.1882943989228,434.65608717743265,3477.2046454432375,210416.64215950295,115292.1046114336,9444.683769265348,1510.459972120795,34821.58515337076,1609.9628969264088,39763.54433752223,27539.32474667732,449019.5240766295,36431.54805029717,4226.771123558808,4278.274748559388,51.50362500058026,557032.2159596855,726.3108930542355,1181.582780317793,-40.94401431131423,-2.9103830456733704e-11,0.0,-0.0025722261970031,1866.947086834496,148.37340275563918,148.3643590529233,-0.0090437027169976,2015.3114458874288
1,2018-02-27 10:45:00,41105.88877967795,25161.041442918675,686.7556528645705,54179.75280424596,0.0,55082.41308084593,94.98298893056176,461.6736978144995,3091.2812918493496,209418.503796781,115366.45891116872,9402.853720164072,1499.5450840201506,32647.717011727254,1550.336334702718,41105.88877967795,25847.797095783255,448597.4653758205,34198.05334642997,3947.076591641933,3993.736107809873,46.65951616793853,553742.9407055211,775.1204130615197,1273.074706341402,-34.08288305814218,0.0,0.0,-0.068444779373749,2014.0437915653165,115.11725802855725,114.99241727151504,-0.1248407570419871,2129.0362088368565
1,2018-02-27 11:00:00,42466.00979907753,23640.450029951047,699.5452954490206,54949.2278030207,0.0,55411.78723053634,94.98298893056176,489.6702333445792,2760.438368667277,207502.88792311496,115506.86922063296,9407.4610608256,1514.5752411207816,30775.049638959325,1569.6548086296295,42466.00979907753,24339.995325400076,447637.90007019386,32344.704447588945,3686.7665508066416,3730.2653508907138,43.49880008407199,550518.874993151,837.8785004869928,1362.7260970250195,-29.09486451694395,0.0,0.0,0.2631637618532068,2171.772896756811,94.08386362522744,94.23528712144868,0.1514234962217315,2266.0081838783135
1,2018-02-27 11:15:00,43882.55495949327,21280.272924818742,700.9512841098681,56116.29040366001,0.0,55727.963022220254,94.98298893056176,523.4996711230318,2394.0230183337494,205394.5694113653,115473.03874898702,9574.211483275782,1492.5896283734508,28840.783821252215,1569.565904678607,43882.55495949327,21981.22420892862,446791.16837626905,30410.349725930824,3264.2152285294947,3310.463770472257,46.24854194276223,546375.7610410943,932.7551910620112,1389.7625912141316,-22.614166584332743,0.0,0.0,-0.2660199347312755,2299.6375957570554,80.66863424700358,80.66285396659026,-0.0057802804136208,2380.300449723559
1,2018-02-27 11:30:00,45209.98083280048,19428.846027464988,700.091832679147,57114.888947538944,0.0,56098.12293806393,94.98298893056176,556.1071016020887,2120.8423528656504,202949.12087309817,115377.12223723713,9556.523353028588,1467.734658990578,27358.790850036563,1531.205245841689,45209.98083280048,20128.937860144146,445335.4454513558,28889.99609587825,2863.7550373713584,2907.7275849076264,43.97254753626793,542472.0878250862,1024.8474964360405,1382.0110724734882,-18.202273568153164,0.0,0.0,-0.002312436514785,2388.653982904805,70.18912566457458,69.56892175261702,-0.620203911957752,2458.222904657566
1,2018-02-27 11:45:00,46486.20095869063,18064.686207189683,683.7717473702207,58071.29630411803,0.0,56347.24927936579,92.06658147658824,585.4781922142132,1926.5616160265836,200337.59462550003,115275.72611944798,9614.785792625948,1458.8907875790308,26192.761528174753,1536.1767535424383,46486.20095869063,18748.4579545599,443709.64929835434,27728.938281717175,2569.8235252748063,2612.4793806500493,42.655855375243334,539285.7258739716,1120.2670472390992,1430.3822494909946,-15.818763314350406,0.0,0.0,0.1043050478137956,2534.9348384635805,59.81131708951141,60.34867620660446,0.5373591170929828,2595.2835146700936
1,2018-02-27 12:00:00,47699.22291324931,17344.47751517395,680.5515777074814,59138.27729975496,0.0,56551.490936321614,92.06658147658824,615.3761970144244,1776.5153215519,197891.18546046424,114978.06749378184,9696.944689418206,1425.8369858415194,25650.463503307965,1484.5760784275794,47699.22291324931,18025.02909288143,442165.76096562546,27135.039581735524,2338.8488072314826,2383.0823172530277,44.23351002154491,537408.1348707444,1178.6471203658102,1475.1854452133684,-14.118233031237123,0.0,2.273736754432321e-13,0.1770665721727482,2639.8913991201507,51.845140459945625,51.31902660226824,-0.5261138576774762,2691.2104257222963
1,2018-02-27 12:15:00,48657.86976479298,16693.921332331454,662.6126735147913,60031.570631433555,0.0,56659.83578345732,87.52573866262762,641.1429724898142,1617.9471364071703,195503.67366524553,114306.44376358966,9709.71642393592,1424.2572023818266,25078.053264737227,1495.9914391818706,48657.86976479298,17356.534005846246,439982.1133176035,26574.044703919106,2279.040549717702,2320.4298900682925,41.38934035059047,534890.9916822298,1211.33418094935,1560.6848302261812,-13.023396949411604,0.0,0.0,-0.2000785387704127,2758.7955356874218,44.46603066386799,44.987666978162245,0.5216363142943337,2803.7832026654687
1,2018-02-27 12:30:00,49621.24912888451,15817.820219066452,644.9214104136379,60815.709282781056,0.0,56900.40513184901,86.71399128619765,667.4162025793927,1486.7194516769828,192796.77530078532,113207.059721306,9844.494125659085,1391.747188498079,24318.178707107814,1475.5136955171538,49621.24912888451,16462.74162948009,437197.0403964213,25793.692402624973,2239.6099268631137,2281.879236890675,42.26931002756122,531356.6027943015,1289.6646614742947,1557.3070966548912,-11.85338235289156,0.0,0.0,-0.1463375981734316,2834.9720381780635,38.25704338589984,37.74140671845502,-0.5156366674450084,2872.713444896488
1,2018-02-27 12:45:00,50481.054717225954,14886.265639764271,651.5678935977487,62419.34159972277,0.0,57073.71529182419,65.84644868244385,700.3750380969865,1362.9694359767063,190101.99066160395,111149.25314037084,9856.222920946317,1374.564364115237,23300.574655354092,1466.9221938919418,50481.054717225954,15537.833533362022,434104.2789013396,24767.496849246025,2212.3995532583103,2248.7546204872474,36.35506722893704,527139.4186216609,1349.4573624974985,1561.5915148474487,-10.91704275204227,0.0,0.0,0.3387782011812987,2900.470612794131,32.77626974983017,33.29137392402348,0.5151041741936062,2933.76198671814
1,2018-02-27 13:00:00,51134.996473825384,13421.184196147276,639.3447544656451,63720.34468053425,0.0,57211.65430165085,65.84644868244385,746.2015096761235,1286.739499336081,187229.5835195392,108421.34007593946,9919.546733612297,1353.5024588358765,22271.600896122407,1432.1395973158276,51134.996473825384,14060.528950612928,429954.7592278066,23703.740493438232,2373.782505095781,2407.925743213178,34.14323811739775,521261.95088889624,1413.9829511004016,1562.38237961208,-10.348285443356476,0.0,0.0,-0.1774613464517642,2965.8395839227414,30.625851569091303,30.634025156159957,0.0081735870686294,2996.473609078851
1,2018-02-27 13:15:00,52158.501277463205,12920.349443740952,631.6987998277054,64140.5490882546,0.0,57297.56491901224,65.84644868244385,761.9058501158323,1230.3877458621016,184450.03691392427,105171.8454763086,9924.571310191528,1311.2250828219824,21429.635086324943,1435.1417419105276,52158.501277463205,13552.048243568655,424353.9328351736,22864.776828235463,2535.36420053689,2566.224839310835,30.860638773944224,515495.48402375175,1440.527612609767,1556.206690177973,-10.180554992008725,0.0,0.0,-0.0091981427642622,2986.5445496529355,30.347343813595653,30.339356551948963,-0.0079872616464289,3016.8839062048955
1,2018-02-27 13:30:00,52375.261118838935,12411.62372638038,627.313188107127,64557.45663823271,0.0,57327.392435766626,65.84644868244385,775.517165550651,1187.522247662731,181255.97769804453,100695.42024513232,9935.027978513086,1307.7628916192496,20656.353930129582,1430.785858135581,52375.261118838935,13038.93691448751,417107.9237492045,22087.13978826517,2645.519273720453,2683.523263889384,38.00399016893081,507292.7848346854,1455.5711068845158,1530.3456937823416,-12.119371393314513,0.0,0.0,-0.1277607348841911,2973.669668538684,41.49110420363215,41.4907298979783,-0.00037430565418,3015.1603984366866
1,2018-02-27 13:45:00,51855.223160155554,12140.554284007258,626.0577821796248,64847.10306283956,0.0,57120.33062325553,68.05175415080487,786.1157666249063,1241.6787002401154,176836.0859335352,92929.76405778177,9962.755953350306,1281.1377132864732,20777.789863600723,1371.5639761351233,51855.223160155554,12766.612066186884,405073.0235650645,22149.35383973584,2750.042892402719,2781.4614789324387,31.41858652971896,494625.6741100752,1459.041757483103,1518.0183146597833,-17.0312159690549,0.0,0.0,0.2956353418148865,2960.324491515672,73.82261662964365,73.39259664647133,-0.4300199831721265,3033.7170881620996
1,2018-02-27 14:00:00,52313.43723672189,12607.516534626837,594.3483435088921,65103.09429537316,0.0,57057.550174061515,75.52277156454758,796.5511024279859,1337.7479139909462,172904.67974067357,86815.25941919569,9981.544823641252,1242.328700541462,21375.9722053966,1353.6118215187205,52313.43723672189,13201.864878135724,395314.2789414702,22729.584026915305,2739.521165624172,2775.4192568894437,35.89809126527179,486334.5843401323,1456.9749055908342,1486.5282901780106,-17.187952375980906,0.0,0.0,-0.1482663848231595,2926.16697700807,81.45921415761354,81.90546541164856,0.4462512540351717,3008.072442419724
1,2018-02-27 14:15:00,52671.021538081,12911.002970660413,592.3745405322402,65674.92666048603,0.0,57258.94160053273,77.7280770329086,813.2015093169277,1454.3538787563523,169421.26486155728,81094.10641110246,9988.242207089485,1208.0392847220096,22127.0068437765,1292.6807922091662,52671.021538081,13503.377511192648,386990.80449059606,23419.687635985672,2766.9273181270155,2802.267949331884,35.34063120486847,479387.1591251873,1460.9332455471308,1480.4751603406764,-17.6466920424321,0.0,0.0,0.0058948447385773,2923.7676086901247,81.086582061554,81.087254733463,0.0006726719087115,3004.8548634237177
