upgrade,in.state,in.comstock_building_type,timestamp,models_used,floor_area_represented,out.district_cooling.cooling.energy_consumption.kwh,out.district_heating.heating.energy_consumption.kwh,out.district_heating.water_systems.energy_consumption.kwh,out.electricity.cooling.energy_consumption.kwh,out.electricity.exterior_lighting.energy_consumption.kwh,out.electricity.fans.energy_consumption.kwh,out.electricity.heat_recovery.energy_consumption.kwh,out.electricity.heat_rejection.energy_consumption.kwh,out.electricity.heating.energy_consumption.kwh,out.electricity.interior_equipment.energy_consumption.kwh,out.electricity.interior_lighting.energy_consumption.kwh,out.electricity.pumps.energy_consumption.kwh,out.electricity.pv.energy_consumption.kwh,out.electricity.refrigeration.energy_consumption.kwh,out.electricity.water_systems.energy_consumption.kwh,out.fuel_oil.heating.energy_consumption.kwh,out.fuel_oil.water_systems.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.interior_equipment.energy_consumption.kwh,out.natural_gas.water_systems.energy_consumption.kwh,out.propane.heating.energy_consumption.kwh,out.propane.water_systems.energy_consumption.kwh,out.electricity.net.energy_consumption.kwh,out.electricity.purchased.energy_consumption.kwh,out.district_cooling.total.energy_consumption.kwh,out.district_heating.total.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.fuel_oil.total.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.propane.total.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh,out.district_cooling.cooling.energy_consumption.kwh.savings,out.district_heating.heating.energy_consumption.kwh.savings,out.district_heating.water_systems.energy_consumption.kwh.savings,out.electricity.cooling.energy_consumption.kwh.savings,out.electricity.exterior_lighting.energy_consumption.kwh.savings,out.electricity.fans.energy_consumption.kwh.savings,out.electricity.heat_recovery.energy_consumption.kwh.savings,out.electricity.heat_rejection.energy_consumption.kwh.savings,out.electricity.heating.energy_consumption.kwh.savings,out.electricity.interior_equipment.energy_consumption.kwh.savings,out.electricity.interior_lighting.energy_consumption.kwh.savings,out.electricity.pumps.energy_consumption.kwh.savings,out.electricity.pv.energy_consumption.kwh.savings,out.electricity.refrigeration.energy_consumption.kwh.savings,out.electricity.water_systems.energy_consumption.kwh.savings,out.fuel_oil.heating.energy_consumption.kwh.savings,out.fuel_oil.water_systems.energy_consumption.kwh.savings,out.natural_gas.heating.energy_consumption.kwh.savings,out.natural_gas.interior_equipment.energy_consumption.kwh.savings,out.natural_gas.water_systems.energy_consumption.kwh.savings,out.propane.heating.energy_consumption.kwh.savings,out.propane.water_systems.energy_consumption.kwh.savings,out.electricity.net.energy_consumption.kwh.savings,out.electricity.purchased.energy_consumption.kwh.savings,out.district_cooling.total.energy_consumption.kwh.savings,out.district_heating.total.energy_consumption.kwh.savings,out.electricity.total.energy_consumption.kwh.savings,out.fuel_oil.total.energy_consumption.kwh.savings,out.natural_gas.total.energy_consumption.kwh.savings,out.propane.total.energy_consumption.kwh.savings,out.site_energy.total.energy_consumption.kwh.savings
15,NY,LargeOffice,2018-01-01 00:15:00,396,694875907.1922662,5737.956,262009.67,1848.4897,9098.493,7053.4834,37919.633,188.97647,27.059,153688.64,62761.066,27668.07,9127.993,0.0,0.0,2840.218,20952.54,57.540157,15429.99,0.0,2354.2532,0.0,0.0,310373.6,310373.6,5737.956,263858.16,310373.6,21010.078,17784.244,0.0,618764.5,0.0,0.0,-0.0007324219,45.14702,0.0,175.03503,-1.9409208,-0.23130417,-65178.43,0.0,0.0,-254.39856,0.0,0.0,-3.5858154,0.0,0.0,164831.92,0.0,-14.323765,0.0,0.0,-65218.3,-65218.3,0.0,0.0,-65218.3,0.0,164817.6,0.0,99598.98
15,NY,LargeOffice,2018-01-01 00:30:00,396,694875907.1922662,5732.7104,265705.75,2159.6118,8449.373,7053.4834,37711.492,188.03142,14.453172,162761.34,62774.7,28496.395,9266.976,0.0,0.0,2878.8726,22153.695,78.72919,16639.969,0.0,2817.6035,0.0,0.0,319595.22,319595.22,5732.7104,267865.38,319595.22,22232.426,19457.568,0.0,634883.2,0.0,0.0,-0.00048828125,50.308975,0.0,16.286499,3.313797,-0.2354908,-68939.516,0.0,0.0,-261.02573,0.0,0.0,42.84858,0.0,0.0,173182.52,0.0,-25.73545,0.0,0.0,-69088.09,-69088.09,0.0,0.0,-69088.09,0.0,173156.75,0.0,104068.7
15,NY,LargeOffice,2018-01-01 00:45:00,396,694875907.1922662,5511.494,281804.56,1816.9834,8143.2437,7053.4834,38403.438,190.48218,15.905923,177065.03,62619.785,28288.076,9217.3545,0.0,0.0,2242.4148,22810.465,50.043797,18240.996,0.0,2224.4077,0.0,0.0,333239.0,333239.0,5511.494,283621.5,333239.0,22860.512,20465.404,0.0,665698.0,0.0,0.0,0.08666992,45.482246,0.0,4.085083,-1.5102658,-0.2573223,-74523.49,0.0,0.0,-293.5756,0.0,0.0,-114.182236,0.0,0.0,185316.36,0.0,-47.64573,0.0,0.0,-74883.19,-74883.19,0.0,0.09375,-74883.19,0.0,185268.8,0.0,110385.36
15,NY,LargeOffice,2018-01-01 01:00:00,396,694875907.1922662,5183.51,290788.28,277.109,7670.829,7053.4834,38870.13,190.16614,19.465477,187576.88,62699.703,29486.79,9133.346,0.0,0.0,389.2924,24275.115,18.180412,19752.646,0.0,477.17136,0.0,0.0,343090.1,343090.1,5183.51,291065.34,343090.1,24293.297,20229.818,0.0,683862.2,0.0,0.0,-0.079315186,58.880096,0.0,23.244019,-1.1009555,-0.12511444,-78738.16,0.0,0.0,-308.19586,0.0,0.0,1.1867409,0.0,0.0,190670.08,0.0,0.13183975,0.0,0.0,-78964.29,-78964.29,0.0,-0.0625,-78964.29,0.0,190670.14,0.0,111705.83
15,NY,LargeOffice,2018-01-01 01:15:00,396,694875907.1922662,5039.844,293357.47,7.118695,7862.281,7053.4834,39038.504,193.53516,23.05609,191476.27,62497.55,29852.412,9169.555,0.0,0.0,181.53268,24074.082,19.771938,20129.592,0.0,189.2824,0.0,0.0,347348.2,347348.2,5039.844,293364.6,347348.2,24093.855,20318.871,0.0,690165.2,0.0,0.0,0.0,50.00807,0.0,25.491333,-0.06305456,-0.10784531,-80938.914,0.0,0.0,-312.56964,0.0,0.0,0.63892937,0.0,0.0,195707.6,0.0,-0.2534256,0.0,0.0,-81175.56,-81175.56,0.0,0.0,-81175.56,0.0,195707.3,0.0,114532.07
15,NY,LargeOffice,2018-01-01 01:30:00,396,694875907.1922662,4965.7666,295878.9,17.212063,7477.9736,7053.4834,38832.81,188.11351,19.33323,195613.27,62174.29,30204.064,9229.688,0.0,0.0,22.149683,23833.814,10.428759,20438.482,0.0,145.55385,0.0,0.0,350815.28,350815.28,4965.7666,295896.1,350815.28,23844.242,20584.035,0.0,696105.44,0.0,0.0,0.0,54.88801,0.0,-49.757324,-0.116886616,-0.10784531,-82171.71,0.0,0.0,-317.4316,0.0,0.0,-0.030204773,0.0,0.0,195975.45,0.0,5.1415586,0.0,0.0,-82484.45,-82484.45,0.0,0.0,-82484.45,0.0,195980.66,0.0,113496.086
15,NY,LargeOffice,2018-01-01 01:45:00,396,694875907.1922662,4916.4175,296719.16,94.859245,7456.084,7053.4834,38627.266,191.11975,23.539062,196330.55,61842.88,30560.742,9194.473,0.0,0.0,100.94626,24350.129,0.9326445,20710.113,0.0,134.2256,0.0,0.0,351380.94,351380.94,4916.4175,296814.0,351380.94,24351.062,20844.34,0.0,698306.9,0.0,0.0,0.0,49.544518,0.0,25.038452,-0.7212076,-0.10784531,-82218.4,0.0,0.0,-296.67004,0.0,0.0,23.705433,0.0,0.0,199142.03,0.0,0.0022888184,0.0,0.0,-82417.49,-82417.49,0.0,0.0,-82417.49,0.0,199142.06,0.0,116723.92
15,NY,LargeOffice,2018-01-01 02:00:00,396,694875907.1922662,4860.381,304026.5,27.701675,7492.8574,7053.4834,39374.367,191.46245,19.256138,199321.66,61573.926,30906.73,9239.909,0.0,0.0,56.948463,24925.074,0.0,21055.014,0.0,105.281944,0.0,0.0,355230.44,355230.44,4860.381,304054.22,355230.44,24925.074,21160.295,0.0,710230.25,0.0,0.0,0.0,80.69279,0.0,70.871704,-0.7975702,-0.107847214,-83518.98,0.0,0.0,-315.98785,0.0,0.0,0.0004453659,0.0,0.0,200709.77,0.0,-13.754227,0.0,0.0,-83684.055,-83684.055,0.0,0.0,-83684.055,0.0,200696.03,0.0,117011.74
15,NY,LargeOffice,2018-01-01 02:15:00,396,694875907.1922662,4789.275,300227.5,0.6462528,7695.8774,7053.4834,39427.152,208.66956,23.695415,205335.69,61250.824,31258.174,9273.596,0.0,0.0,46.068832,24342.691,4.8802514,20828.604,0.0,27.166729,0.0,0.0,361573.1,361573.1,4789.275,300228.16,361573.1,24347.57,20855.771,0.0,711793.94,0.0,0.0,0.0,50.90503,0.0,-6.29895,-1.6437497,-0.10784531,-85492.34,0.0,0.0,-333.9748,0.0,0.0,-0.00048398972,0.0,0.0,200507.48,0.0,13.750935,0.0,0.0,-85783.38,-85783.38,0.0,0.0,-85783.38,0.0,200521.22,0.0,114737.875
15,NY,LargeOffice,2018-01-01 02:30:00,396,694875907.1922662,4743.242,302994.38,2.5221407,7067.8247,7053.4834,38921.65,203.96666,18.792994,206954.45,61197.855,31621.043,9176.677,0.0,0.0,3.038621,25027.402,2.8107698,20919.05,0.0,165.59967,0.0,0.0,362218.88,362218.88,4743.242,302996.9,362218.88,25030.213,21084.652,0.0,716073.44,0.0,0.0,0.0,36.45292,0.0,-58.34204,-0.109093666,-0.10784531,-87216.664,0.0,0.0,-217.02544,0.0,0.0,0.234905,0.0,0.0,204451.75,0.0,0.12310791,0.0,0.0,-87455.56,-87455.56,0.0,0.0,-87455.56,0.0,204451.86,0.0,116996.37
15,NY,LargeOffice,2018-01-01 02:45:00,396,694875907.1922662,4705.096,301259.28,72.192505,7448.6245,7053.4834,39213.605,209.07455,21.011871,208916.39,61130.824,31973.469,9256.706,0.0,0.0,159.49284,24931.31,1.1025965,20961.18,0.0,43.0104,0.0,0.0,365382.53,365382.53,4705.096,301331.5,365382.53,24932.414,21004.19,0.0,717355.8,0.0,0.0,0.0,46.80832,0.0,2.439331,-4.721716,-0.10784531,-88904.94,0.0,0.0,-358.80096,0.0,0.0,0.2840476,0.0,0.0,204665.84,0.0,-0.12430811,0.0,0.0,-89218.83,-89218.83,0.0,0.0,-89218.83,0.0,204665.73,0.0,115446.766
15,NY,LargeOffice,2018-01-01 03:00:00,396,694875907.1922662,4668.323,302175.4,3.393152,7294.9106,7053.4834,39324.582,205.66492,20.548254,209715.3,61117.92,32347.834,9156.535,0.0,0.0,34.66859,24918.11,0.0,21049.025,0.0,9.679975,0.0,0.0,366271.75,366271.75,4668.323,302178.8,366271.75,24918.11,21058.703,0.0,719095.5,0.0,0.0,0.0,42.82019,0.0,38.86548,-0.6716919,-0.107847214,-89062.55,0.0,0.0,-343.99628,0.0,0.0,-1.6321735,0.0,0.0,203403.27,0.0,-0.13672495,0.0,0.0,-89327.37,-89327.37,0.0,0.0,-89327.37,0.0,203403.12,0.0,114075.48
15,NY,LargeOffice,2018-01-01 03:15:00,396,694875907.1922662,4659.8237,301031.8,0.9386256,7108.559,7053.4834,39632.074,262.01862,19.615156,210232.33,60988.58,32713.875,9124.407,0.0,0.0,16.116085,24680.148,0.24427865,19343.816,0.0,65.25928,0.0,0.0,367151.16,367151.16,4659.8237,301032.75,367151.16,24680.393,19409.076,0.0,716933.2,0.0,0.0,0.0,38.43009,0.0,84.68628,-6.807363,-0.10784531,-91467.07,0.0,0.0,-316.29865,0.0,0.0,-0.009798884,0.0,0.0,208656.19,0.0,-0.27599216,0.0,0.0,-91667.25,-91667.25,0.0,0.0,-91667.25,0.0,208655.89,0.0,116988.58
15,NY,LargeOffice,2018-01-01 03:30:00,396,694875907.1922662,4712.1045,302357.94,16.555485,7184.2285,7053.4834,39480.43,259.3188,20.20433,208402.98,60899.445,33204.73,9170.355,0.0,0.0,72.34496,24837.137,0.0,18882.684,0.0,53.763092,0.0,0.0,365747.5,365747.5,4712.1045,302374.47,365747.5,24837.137,18936.445,0.0,716607.75,0.0,0.0,0.0,87.73302,0.0,-19.146973,0.0,-0.10784531,-90986.11,0.0,0.0,-337.87122,0.0,0.0,-2.6202934,0.0,0.0,206350.23,0.0,-6.892307,0.0,0.0,-91258.06,-91258.06,0.0,0.0,-91258.06,0.0,206343.36,0.0,115085.19
15,NY,LargeOffice,2018-01-01 03:45:00,396,694875907.1922662,4761.0996,297865.0,20.368963,7396.288,7053.4834,39257.656,261.3116,24.632917,209194.2,60852.27,33772.42,9120.587,0.0,0.0,55.248314,24844.79,0.0,18881.334,0.0,151.20166,0.0,0.0,366988.03,366988.03,4761.0996,297885.34,366988.03,24844.79,19032.537,0.0,713512.06,0.0,0.0,0.0,37.676773,0.0,7.0804443,-6.954572,-0.10784531,-91475.484,-0.046875,0.0,-345.63733,0.0,0.0,2.6309433,0.0,0.0,203500.2,0.0,-13.749788,0.0,0.0,-91780.766,-91780.766,0.0,0.0,-91780.766,0.0,203486.48,0.0,111705.43
15,NY,LargeOffice,2018-01-01 04:00:00,396,694875907.1922662,4941.5576,305387.5,37.372402,7561.566,7053.4834,40063.258,257.18167,17.898388,215975.62,60829.453,34478.96,9208.874,0.0,0.0,24.169685,24875.055,4.299436,19040.283,0.0,38.74115,0.0,0.0,375470.4,375470.4,4941.5576,305424.88,375470.4,24879.355,19079.025,0.0,729795.25,0.0,0.0,0.0,31.069374,0.0,115.41931,3.745514,-0.107847214,-95885.27,-0.08984375,0.0,-334.73685,0.0,0.0,0.03309548,0.0,0.0,208460.31,0.0,21.053263,0.0,0.0,-96069.76,-96069.76,0.0,0.0,-96069.76,0.0,208481.38,0.0,112411.45
15,NY,LargeOffice,2018-01-01 04:15:00,396,694875907.1922662,5028.205,310811.8,9.648507,7689.4907,7053.4834,40645.043,266.7817,24.556099,225990.12,60912.332,35388.24,9261.714,0.0,0.0,3.6590033,24693.625,7.40874,19079.629,0.0,161.01245,0.0,0.0,387235.16,387235.16,5028.205,310821.44,387235.16,24701.035,19240.645,0.0,747026.6,0.0,0.0,0.0,114.05864,0.0,-38.07849,-6.807363,-0.10784531,-104904.79,-0.04296875,0.0,-322.5373,0.0,0.0,1.080517,0.0,0.0,218282.4,0.0,0.00020503998,0.0,0.0,-105156.984,-105156.984,0.0,0.0,-105156.984,0.0,218282.4,0.0,113124.81
15,NY,LargeOffice,2018-01-01 04:30:00,396,694875907.1922662,4964.0312,312197.47,56.876648,7608.921,7053.4834,40617.207,262.5417,19.306057,233132.53,61419.395,36833.473,9317.432,0.0,0.0,120.66751,24965.637,1.3334367,19883.977,0.0,131.8105,0.0,0.0,396385.0,396385.0,4964.0312,312254.38,396385.0,24966.973,20015.785,0.0,758586.06,0.0,0.0,0.0,51.882133,0.0,-169.66675,0.0,-0.107847214,-108105.11,0.0,0.0,-326.37158,0.0,0.0,-0.001045227,0.0,0.0,218064.72,0.0,0.0,0.0,0.0,-108549.32,-108549.32,0.0,0.0,-108549.32,0.0,218064.7,0.0,109515.25
15,NY,LargeOffice,2018-01-01 04:45:00,396,694875907.1922662,4872.458,320941.6,17.012566,7404.7827,7053.4834,40648.395,267.04883,21.020287,235698.45,62167.227,38664.92,9337.062,0.0,0.0,35.990273,25252.691,0.18272413,20286.771,0.0,82.28429,0.0,0.0,401298.44,401298.44,4872.458,320958.62,401298.44,25252.873,20369.057,0.0,772751.4,0.0,0.0,0.0,46.92592,0.0,12.296265,-4.637876,-0.10784531,-112542.45,0.04296875,0.0,-334.35376,0.0,0.0,4.7683716e-05,0.0,0.0,227597.53,0.0,0.07978034,0.0,0.0,-112822.29,-112822.29,0.0,0.0,-112822.29,0.0,227597.62,0.0,114775.484
15,NY,LargeOffice,2018-01-01 05:00:00,396,694875907.1922662,4777.7925,327762.22,49.617455,7588.49,7053.4834,40932.324,264.43637,20.578186,242829.95,63419.43,41047.258,9365.126,0.0,0.0,32.654816,25284.27,0.9469299,20432.479,0.0,60.58325,0.0,0.0,412553.84,412553.84,4777.7925,327811.8,412553.84,25285.217,20493.062,0.0,790921.7,0.0,0.0,0.0,44.98304,0.0,-75.92114,0.0,-0.107847214,-113852.64,0.0859375,0.0,-342.6303,0.0,0.0,-1.7523766e-05,0.0,0.0,229216.92,0.0,-0.14661324,0.0,0.0,-114226.34,-114226.34,0.0,0.0,-114226.34,0.0,229216.8,0.0,114990.37
15,NY,LargeOffice,2018-01-01 05:15:00,396,694875907.1922662,4670.448,322154.84,2.616953,7442.805,7053.4834,41332.047,270.092,20.858114,240694.94,64840.1,43508.285,9222.516,0.0,0.0,68.546036,25552.135,0.14702398,19074.094,0.0,46.26858,0.0,0.0,414453.5,414453.5,4670.448,322157.47,414453.5,25552.281,19120.363,0.0,785954.4,0.0,0.0,0.0,92.381516,0.0,60.7135,-0.052579403,0.58896255,-112040.05,0.04296875,0.0,-154.51463,0.0,0.0,-5.9604645e-07,0.0,0.0,226046.95,0.0,-13.349132,0.0,0.0,-112040.945,-112040.945,0.0,0.0,-112040.945,0.0,226033.6,0.0,113992.67
15,NY,LargeOffice,2018-01-01 05:30:00,396,694875907.1922662,4740.525,324896.44,31.854296,7628.5967,7053.4834,40808.156,265.4148,25.780708,238345.1,66725.85,46089.83,9238.887,0.0,0.0,135.35034,25981.875,0.48991165,18324.514,0.0,46.326332,0.0,0.0,416316.53,416316.53,4740.525,324928.28,416316.53,25982.363,18370.84,0.0,790338.3,0.0,0.0,0.0,94.33381,0.0,-0.727417,0.0,0.11894226,-113777.57,0.0,0.0,-181.17741,0.0,0.0,1.4781952e-05,0.0,0.0,228483.81,0.0,8.97113,0.0,0.0,-113865.2,-113865.2,0.0,0.0,-113865.2,0.0,228492.77,0.0,114627.484
15,NY,LargeOffice,2018-01-01 05:45:00,396,694875907.1922662,4812.3604,320021.72,2828.4927,7767.3335,7053.4834,40770.36,269.95026,23.291903,234267.66,68829.54,48731.652,9414.1455,0.0,0.0,4884.674,25319.143,142.29219,17742.75,0.0,4172.8843,0.0,0.0,422012.03,422012.03,4812.3604,322850.25,422012.03,25461.438,21915.637,0.0,797052.2,0.0,0.0,0.004638672,45.378387,0.0,-32.934082,-0.047290802,0.08646965,-112386.95,0.0,0.0,-165.37444,0.0,0.0,-75.87169,0.0,0.0,223580.9,0.0,0.6269531,0.0,0.0,-112615.67,-112615.67,0.0,0.03125,-112615.67,0.0,223581.47,0.0,110965.47
15,NY,LargeOffice,2018-01-01 06:00:00,396,694875907.1922662,4860.5684,321032.75,2102.8315,7861.4077,7053.4834,40579.707,265.4148,21.726168,237243.92,71086.055,51424.258,9594.27,0.0,0.0,3295.3098,25563.936,74.78107,17291.994,0.0,3363.503,0.0,0.0,428425.75,428425.75,4860.5684,323135.62,428425.75,25638.719,20655.494,0.0,802715.9,0.0,0.0,0.011230469,55.42859,0.0,91.78491,-0.047290802,-0.10068932,-114066.92,0.0,0.0,-312.5644,0.0,0.0,114.57053,0.0,0.0,230050.31,0.0,6.16687,0.0,0.0,-114117.99,-114117.99,0.0,0.0,-114117.99,0.0,230056.4,0.0,115939.11
15,NY,LargeOffice,2018-01-01 06:15:00,396,694875907.1922662,3729.3076,318223.12,2836.3213,7617.797,8065.9126,41558.402,332.39227,27.903912,240422.84,73837.55,54296.457,9634.391,0.0,0.0,4629.3564,25375.863,128.54474,14351.086,0.0,3758.1562,0.0,0.0,440422.88,440422.88,3729.3076,321059.47,440422.88,25504.408,18109.246,0.0,808825.5,0.0,0.0,-0.011230469,94.80375,0.0,1.1273193,0.0,-0.031801358,-119032.36,0.0,0.0,-329.1462,0.0,0.0,-20.519844,0.0,0.0,239049.58,0.0,-0.743042,0.0,0.0,-119285.98,-119285.98,0.0,0.0,-119285.98,0.0,239048.73,0.0,119762.79
15,NY,LargeOffice,2018-01-01 06:30:00,396,694875907.1922662,3728.3435,313474.88,2976.9368,7600.432,8065.9126,41196.23,327.5271,28.010921,245655.4,76528.39,57417.375,9563.945,0.0,0.0,5105.213,25545.64,140.4163,14543.835,0.0,4118.6396,0.0,0.0,451488.3,451488.3,3728.3435,316451.8,451488.3,25686.055,18662.47,0.0,816017.06,0.0,0.0,0.0078125,58.003693,0.0,-102.81506,-0.047290802,-0.021165337,-120202.336,0.0,0.0,-156.87483,0.0,0.0,0.36013794,0.0,0.0,235467.9,0.0,-9.556,0.0,0.0,-120403.8,-120403.8,0.0,0.0,-120403.8,0.0,235458.36,0.0,115054.73
15,NY,LargeOffice,2018-01-01 06:45:00,396,694875907.1922662,3690.8804,320321.9,3104.8027,7596.521,8065.9126,41457.574,333.46625,28.269989,245271.03,79379.4,60816.496,9593.763,0.0,0.0,5603.6343,25510.496,149.35162,14703.246,0.0,4582.8467,0.0,0.0,458145.75,458145.75,3690.8804,323426.66,458145.75,25659.848,19286.094,0.0,830209.44,0.0,0.0,0.00024414062,80.998405,0.0,11.567383,0.0,0.06938884,-119636.164,0.0,0.0,-150.24748,0.0,0.0,-0.36169434,0.0,0.0,239904.78,0.0,2.4241257,0.0,0.0,-119694.01,-119694.01,0.0,0.0,-119694.01,0.0,239907.28,0.0,120212.92
15,NY,LargeOffice,2018-01-01 07:00:00,396,694875907.1922662,3638.8362,319030.12,3137.1409,7686.489,8065.9126,41886.258,327.81354,28.32551,251521.47,82158.836,64180.37,9671.895,0.0,0.0,6016.1377,25298.852,152.68625,16087.128,0.0,4969.8374,0.0,0.0,471543.2,471543.2,3638.8362,322167.2,471543.2,25451.535,21056.96,0.0,843858.4,0.0,0.0,-0.00024414062,96.415054,0.0,18.994629,-0.036815643,0.07552409,-123603.06,0.0,0.0,-162.1457,0.0,0.0,-0.05329895,0.0,0.0,246781.17,0.0,-13.051224,0.0,0.0,-123649.51,-123649.51,0.0,0.0,-123649.51,0.0,246768.14,0.0,123117.75
15,NY,LargeOffice,2018-01-01 07:15:00,396,694875907.1922662,2913.8972,319535.44,3164.3052,7712.582,8065.9126,42019.355,351.4229,27.698658,254667.52,85068.98,68282.09,9776.948,0.0,0.0,6135.9336,25589.889,158.66765,14989.654,0.0,5278.715,0.0,0.0,482108.34,482108.34,2913.8972,322699.7,482108.34,25748.555,20268.365,0.0,853738.8,0.0,0.0,-0.012451172,93.10667,0.0,-23.301514,0.0,0.07459903,-124485.984,0.0,0.0,-169.98586,0.0,0.0,0.65093994,0.0,0.0,249446.11,0.0,-36.356537,0.0,0.0,-124585.38,-124585.38,0.0,0.0,-124585.38,0.0,249409.64,0.0,124824.2
15,NY,LargeOffice,2018-01-01 07:30:00,396,694875907.1922662,3013.9211,312979.78,3234.766,7894.1797,898.67395,42092.35,349.9909,27.26579,253762.62,88198.73,72180.97,9801.406,0.0,0.0,6279.945,24902.842,169.12857,16383.968,0.0,5407.761,0.0,0.0,481486.22,481486.22,3013.9211,316214.66,481486.22,25071.97,21791.73,0.0,847578.6,0.0,0.0,0.0,98.80442,0.0,-10.188965,0.0,0.07331538,-122649.445,0.0,0.0,-165.18399,0.0,0.0,-0.6355438,0.0,0.0,246013.38,0.0,0.40898132,0.0,0.0,-122726.48,-122726.48,0.0,0.0,-122726.48,0.0,246013.75,0.0,123287.06
15,NY,LargeOffice,2018-01-01 07:45:00,396,694875907.1922662,3085.425,305293.75,3273.7466,8042.74,561.1168,41812.24,349.9909,26.627123,243268.69,91391.016,76064.12,9970.542,0.0,0.0,6432.97,23929.215,166.52751,14394.917,0.0,5615.1475,0.0,0.0,477920.03,477920.03,3085.425,308567.53,477920.03,24095.742,20010.068,0.0,833678.56,0.0,0.0,0.009277344,93.86631,0.0,-5.406616,0.0,0.8643367,-120131.47,0.0,0.0,-310.3709,0.0,0.0,0.7029877,0.0,0.0,242899.4,0.0,-1.7273865,0.0,0.0,-120351.85,-120351.85,0.0,0.03125,-120351.85,0.0,242897.61,0.0,122545.62
15,NY,LargeOffice,2018-01-01 08:00:00,396,694875907.1922662,3162.196,309636.97,3307.393,8213.057,0.0,41905.625,351.4229,29.04271,237952.61,94636.445,79947.28,10007.625,0.0,0.0,6539.68,24577.615,168.05872,14586.954,0.0,5642.2603,0.0,0.0,479582.7,479582.7,3162.196,312944.38,479582.7,24745.674,20229.209,0.0,840664.5,0.0,0.0,0.00048828125,59.56691,0.0,-12.845337,0.0,0.052210573,-116234.984,0.0,0.0,-321.05496,0.0,0.0,-0.30508423,0.0,0.0,235692.78,0.0,2.7381897,0.0,0.0,-116509.57,-116509.57,0.0,0.0,-116509.57,0.0,235695.56,0.0,119185.84
15,NY,LargeOffice,2018-01-01 08:15:00,396,694875907.1922662,2959.527,297800.16,3338.2603,8181.106,0.0,41782.996,371.84018,29.653656,233118.38,98328.42,83659.67,9888.516,0.0,0.0,6615.3457,24174.55,173.23102,13418.316,0.0,5806.3975,0.0,0.0,481976.28,481976.28,2959.527,301138.4,481976.28,24347.781,19224.709,0.0,829646.5,0.0,0.0,0.04321289,79.41315,0.0,-5.145752,0.0,-0.06989026,-117494.29,0.0,0.0,-325.39404,0.0,0.0,0.00050354004,0.0,0.0,237778.19,0.0,-2.6341095,0.0,0.0,-117745.85,-117745.85,0.0,0.0625,-117745.85,0.0,237775.55,0.0,120030.04
15,NY,LargeOffice,2018-01-01 08:30:00,396,694875907.1922662,3022.1338,292905.44,3378.1519,8409.153,0.0,41701.582,371.84018,30.58543,227582.81,101803.67,86864.375,9811.8545,0.0,0.0,6689.605,23976.082,177.11511,12699.13,0.0,5828.8906,0.0,0.0,483265.47,483265.47,3022.1338,296283.66,483265.47,24153.2,18528.018,0.0,825252.4,0.0,0.0,0.0,70.021576,0.0,24.264526,0.0,-0.06581426,-114817.0,0.0,0.0,-355.3238,0.0,0.0,-0.04232788,0.0,0.0,236896.98,0.0,2.5643005,0.0,0.0,-115078.266,-115078.266,0.0,0.0,-115078.266,0.0,236899.61,0.0,121821.03
15,NY,LargeOffice,2018-01-01 08:45:00,396,694875907.1922662,3102.0098,293802.4,3363.9175,8578.199,0.0,41763.785,371.84018,31.795961,220180.86,105249.15,89811.32,9823.131,0.0,0.0,6684.2314,23191.32,178.00046,12096.214,0.0,5880.282,0.0,0.0,482494.5,482494.5,3102.0098,297166.4,482494.5,23369.318,17976.494,0.0,824108.7,0.0,0.0,0.0,64.63365,0.0,8.592529,0.0,-0.07961011,-109482.91,0.0,0.0,-357.87598,0.0,0.0,-0.09753418,0.0,0.0,228335.14,0.0,-1.1395111,0.0,0.0,-109767.766,-109767.766,0.0,0.0,-109767.766,0.0,228334.06,0.0,118566.47
15,NY,LargeOffice,2018-01-01 09:00:00,396,694875907.1922662,3148.6484,288316.38,3375.3625,8837.142,0.0,41661.844,371.84018,33.619465,212637.62,108394.78,92810.25,9890.671,0.0,0.0,6693.675,22550.309,178.97705,11612.38,0.0,5867.9165,0.0,0.0,481331.62,481331.62,3148.6484,291691.7,481331.62,22729.285,17480.293,0.0,816381.4,0.0,0.0,0.0,63.623627,0.0,58.025757,-5.368866,-0.06438947,-105788.22,0.0,0.0,-349.03903,0.0,0.0,-0.042007446,0.0,0.0,223160.58,0.0,1.4567261,0.0,0.0,-106021.234,-106021.234,0.0,0.0,-106021.234,0.0,223162.02,0.0,117140.84
15,NY,LargeOffice,2018-01-01 09:15:00,396,694875907.1922662,3211.4805,273954.22,3378.2327,9143.316,0.0,41516.844,361.10242,34.985424,204505.8,111327.69,95389.16,9620.8,0.0,0.0,6706.506,21778.309,179.7843,11222.571,0.0,5892.2627,0.0,0.0,478606.22,478606.22,3211.4805,277332.4,478606.22,21958.09,17114.838,0.0,798223.4,0.0,0.0,0.0,108.55969,0.0,-28.455078,10.737762,-0.06394315,-101541.58,0.0,0.0,-304.85776,0.0,0.0,0.0018920898,0.0,0.0,218014.11,0.0,-2.606964,0.0,0.0,-101755.56,-101755.56,0.0,0.0,-101755.56,0.0,218011.5,0.0,116255.83
